Unnamed: 0,label,text,__index_level_0__
366,2,"Einige Fakten: die KU ist eine private Universität; genau wie die Seoul National University und die Yonsei University genießt die KU eine hohe Reputation (die drei sogenannten SKY Universities verstehen sich als die besten drei Universitäten des Landes); es gibt vier mba Tracks, ich war Teil des Global mba Programms (gmba); ein gmba Jahrgang besteht aus ca. 80 Studierenden, wovon die eine Hälfte einen koreanischen und die andere einen internationalen Hintergrund hat; zudem sind die CEMS Studierenden Teil des gmbas (CEMS = Community of European Management Schools); durch die Internationalität des Programms fiel es leicht, sich zu integrieren und man hat Studierende aus der ganzen Welt kennengelernt; das mba Programm ist in sechs Module pro Jahr aufgeteilt, die jeweils 8 Wochen laufen; entsprechend war ich Teil des vierten und fünften Moduls; die Kurswahl fand über die Austauschkoordinatorin per Präferenzliste statt; es gibt zwei Campi (Sozialwissenschaften und Naturwissenschaften) sowie ein großes Areal für das KU Krankenhaus

Campus: der Campus ist geprägt von „burgenartiger“ Architektur, wunderschön; unterirdisch sind viele der Gebäude verbunden und finden beim „Plaza“ zusammen; dort gibt es einen Campusshop, Restaurants, Cafes, Convenience Stores, das Global Center, Ruhe- und Studierräume etc.; zu der KUBS gehören drei Gebäude (Main Building: hauptsächlich administrativ genutzt; Hyundai Motor Hall: mba Vorlesungen, viele schöne Lounge-Areas, ein Restaurant, Cafe sowie einen Convenience Store im Untergeschoss; LG Posco: Vorlesungssäle, Bibliotheken, Veranstaltungsräume, Dozentenbüros); in der Hyundai Motor Hall gibt es unzählige gemütliche Ecken und Gruppenräumlichkeiten zum gemeinsamen Arbeiten; insgesamt ist es relativ ruhig und ein sehr angenehmes Umfeld zum Lernen

Organisation vor Beginn des Studiums: die Betreuung seitens der KUBS war ausgezeichnet; wir wurden optimal mit Informationen versorgt und sämtliche Fragen wurden innerhalb eines Tages von der Austauschkoordinatorin beantwortet; 

Organisation während des Semesters: es gibt ein Onlineportal („Blackboard“), über das man nach dem Anmelden Informationen zu den Kursen erhält; die Syllabi waren sehr umfangreich und enthielten die Inhalte jeder einzelnen Vorlesung; es wurde größtenteils (zumindest offiziell) Anwesenheitspflicht erwartet; für den gmba gab es gewählte Studierendenvertreter, die regelmäßig Abendveranstaltungen organisiert haben; die Absprachen und Koordinierung fand über die Messenger-App Kakao statt

Organisation nach dem Semester: unsere vorläufigen Notenlisten haben wir informell per Excel erhalten, da die Dozenten nicht immer das Onlineportal zur Freischaltung der Noten nutzen; die finalen Transkripte wurden direkt zur Universität Mannheim geschickt

Essen: es gibt ca. fünf Mensen auf dem Campus, einige Restaurants und Fastfoodketten, Cafes und Convenience Stores; in Anam (westliches Ende des Campus) gibt es dazu sehr viele günstige Restaurants; es gibt überall kostenlos gefiltertes Wasser

Kursangebot: Schwerpunkt der mba Programme liegt auf Finance und Marketing; es gibt wenig bis keine Kurse in anderen BWL-Bereichen; die Kurse sind zeitlich aufeinander abgestimmt, sodass es unabhängig von der Kurswahl nicht zu Überschneidungen im Stundenplan kommt; die gmba Kurse fanden alle im gleichen Gebäude auf der selben Ebene statt; typischer Rhythmus waren 110-minütige Vorlesungen, die zwischendrin 10 Minuten pausiert haben; insgesamt waren die Professoren recht kooperativ, sind auf die Bedürfnisse und Wünsche der Studierenden eingegangen (bspw. Themenwahl, Präsentationen, Prüfungsformen) und waren sehr gut erreichbar; die Professoren werden von TAs (Teaching Assistants) unterstützt, die ebenso für Fragen offen sind

Kursniveau: das Kursformat des mbas ist prinzipiell nicht mit dem Master of Science der Universität Mannheim vergleichbar; mit verhältnismäßig geringem Aufwand sind sehr gute Noten gut erreichbar

Prüfungsarten: variiert je nach Kurs; Midterms, Final Exams, Präsentationen, Gruppenarbeiten, Essays; die Klausuren waren ebenso unterschiedlich aufgebaut, teils enthielten diese Multiple Choice Fragen, teils waren diese auch sehr anwendungsorientiert und es wurde gefordert gelernte Theorien und Konzepte auf einen konkreten Fall zu beziehen

Vorlesungszeiten: die Vorlesungen sind in Zwei-Stunden-Blöcken organisiert und beginnen um 10 Uhr, die letzte Vorlesung endet um 20 Uhr

Sprache: die Dozenten waren sehr gut auf Englisch zu verstehen; es gab die Möglichkeit, einen kostenlosen Koreanisch-Sprachkurs an der Universität zu belegen, der allerdings zeitlich sehr intensiv war; zudem gab es relativ wenig Plätze",306
703,1,"Uni ist in Kanada anders als in Deutschland. Der Workload während des Semesters ist sehr hoch. Man hat durchgehend Deadlines für Hausarbeiten, es gibt mindestens einen Midterm exam pro Kurs und normalerweise auch ein Final exam (das kann ein Exam oder eine Hausarbeit oder eine Gruppenarbeit sein). Das Bewertungsniveau ist niedriger als in Mannheim, allerdings hat man auch so einen hohen Workload, dass man nicht genügend Zeit hätte um sich wie in Mannheim vorzubereiten. Ich hatte 5 Kurse, was relativ viel ist. Wenn möglich würde ich empfehlen 4 Kurse zu belegen, was um einiges entspannter ist als 5 Kurse und so mehr Zeit zum Reisen gibt. Ich habe 2 Kurse für mein Soziologie-Nebenfach belegt und 3 Kurse für mein Päda- und mein Klinisches Aufbaumodul. Theoretisch sind die Kurse mit Levels nach Schwierigkeit geordnet. Ich hatte 300er und 400er Kurse für meine Psychologiekurse und 200er Kurse für meine Soziologiekurse belegt. Ich habe allerdings gelernt, dass diese Levels nicht viel über Schwierigkeitsgrad aussagen, der ist mehr von dem Prof abhängig. So kann es sein, dass zwei Kurse mit gleicher Nummer und Beschreibung aber unterschiedlichen Profs unterschiedlich schwierig sind. Für die meisten Kurse muss man Lehrbücher lesen und kaufen, was meist ziemlich teuer ist. In der Bibliothek kann man sich zwar Exemplare ausleihen, aber meistens wird nur ein Exemplar bereitgestellt. Die Kurse finden je nach Fachbereich entweder Downtown oder am Loyola Campus statt. Zwischen den beiden Campi fahren regelmäßig kostenlose Shuttlebusse hin und her. Kurse können den ganzen Tag stattfinden. Einige fangen schon um 7.15 Uhr an und manche enden erst um 23.00 Uhr. Die meisten Kurse dauern 2h 45 min oder finden zweimal in der Woche statt für jeweils 1h 15min. Was mir am Studium in Kanada gut gefallen hat ist, dass alle Professoren Sprechstunden haben, in denen man Fragen stellen kann, wenn man Hilfe bei einer Hausarbeit oder einer Klausur braucht. Alle helfen wirklich gerne. Sprachkurse habe ich dort nicht belegt, es gibt aber die Möglichkeit Französisch an der Uni zu belegen. Der Kurs hat 6 Credits und kostet 600CAD. An der Uni findet man viele Essensmöglichkeiten, aber etwas vergleichbares mit Mensa habe ich nicht wirklich gefunden. Es gibt aber an beiden Campi die Möglichkeit kostenlos zu Mittag zu essen. Am Downtown Campus findet man das in der Peoples Potato (vegan), am Loyola Campus im Hive (vegetarisch). Die Portionen sind nicht riesig, aber es schmeckt meistens sehr gut. Zur Not findet man in Kanada an jeder Ecke einen Tim Hortons (eine Art kanadischer Starbucks), wo man günstig Kaffee, Donuts und Bagels kaufen kann.",584
957,0,"Das Kursangebot für VWL-Wahl-Veranstaltungen ist, zumindest auf Englisch, ziemlich eingeschränkt. Man muss beachten, dass die anrechenbaren Kurse, die auf der Mannheimer Webseite aufgezählt sind, auf insgesamt drei Trimester aufgeteilt sind. D.h. pro Trimester gibt es nur ungefähr 5 Kurse, die man sich anrechnen lassen könnte. _x000D_
_x000D_
Wer in der Regelstudienzeit seinen Bachelor beenden möchte, sollte es sich wirklich sehr gut überlegen, nach Barcelona an die UPF zu gehen. Vor allem, falls man plant im HWS zu gehen. _x000D_
Denn im Mannheimer HWS ist es nur möglich ein Trimester zu bleiben (Trimesterzeit: Sep.-Dez.). In einem Trimester ist es aber fast unmöglich auf 30 ECTS zu kommen, denn 20 ECTS (entsprechen 4 Kursen) sind pro Trimester die Regel. Da man hier, im Unterschied zu Deutschland, deutlich mehr Workload auch während der Vorlesungszeit zu erledigen hat, ist es nicht zu empfehlen, mehr als 4 Kurse pro Trimester zu wählen. _x000D_
_x000D_
Von „Idiomes upf“ werden Spanisch-Sprachkurse aller Niveaus angeboten. Dazu muss man sich zuerst über die Webseite für ein bestimmtes Kursniveau anmelden und im Anschluss für den Level-Test, der dann vor Ort kurz vor Semesterbeginn geschrieben wird, registrieren. (Achtung: Für Sprachkurs and Level-Test sind zwei unabhängige Anmeldungen nötig!!!). Obwohl die Kurse ab dem Niveau B1 nicht subventioniert werden und deshalb um die 240€ kosten, bin ich trotzdem froh einen B1-Kurs belegt zu haben und kann es weiterempfehlen.",798
464,2,"Das Kursangebot in Stockholm ist sicherlich nicht das umfangreichste verglichen mit anderen Universitäten, jedoch habe ich einige sehr spannende Kurse besucht und hatte das Gefühl, dass die Anzahl der Möglichkeiten völlig ausreichend ist. Das Kursniveau ist verglichen mit Mannheim ein wenig leichter, jedoch ist der Lernaufwand hoch. In Stockholm sind abzugebende Essays, Gruppenarbeiten etc. ein wichtiger Bestandteil des Unterrichts und Präsentationen werden ebenfalls häufig von den Studierenden gefordert. Dies ist zu Beginn etwas ungewohnt, jedoch sorgt es dafür, dass man dabeibleibt und auch mit schwedischen Studierenden ins Gespräch kommt. Im Allgemeinen hatte ich etwas weniger Vorlesungen als aus Mannheim gewohnt. Es wird dafür ein höherer Grad an Selbststudium gefordert, weshalb man vergleichsweise viel liest und sich selbst aneignet. Die Prüfung der Kurse besteht in der Regel aus einer Klausur nach jeder Vorlesungsphase, welche wie aus Mannheim gewohnt abläuft. Es ist in Stockholm üblich, dass man ausreichend Zeit für die Prüfungen hat, weshalb man vermutlich nicht so leicht in Zeitdruck kommen wird. Ich habe mir im Vorhinein alle Kurse aus Mannheim bestätigen lassen. In Stockholm ist das Semester zweigeteilt. Man hat üblicherweise in der ersten Hälfte des Semesters zwei Kurse, schreibt dann zwei Klausuren und belegt danach zwei neue Kurse. Dies verteilt den Lernaufwand gleichmäßig über das ganze Semester. Der Campus in Stockholm ist ein sehr schöner und belebter Campus. Er hat angenehme Grünflächen und in der Bibliothek findet sich in den meisten Fällen ein Platz, wodurch man auch gut an der Universität lernen kann. Die Mensa hingegen habe ich kaum genutzt, da ich sehr nah an der Universität gewohnt habe und somit in meiner Wohnung essen konnte. Für diejenigen, die Schwedisch lernen wollen, bietet die Universität verschiedene Sprachkurse an. Es gibt Einsteigerkurse und darauffolgende Erweiterungskurse. Man kann dennoch sagen, dass die Menschen in Schweden über ein sehr hohes Niveau in Englisch verfügen, weshalb man auch ohne starke Schwedisch Kenntnisse durch den Alltag kommt.",388
427,0,"Das Studium an der Université Nice Sophia Antipolis unterscheidet sich in punkto Organisation wesentlich von dem, was man von der Universität Mannheim gewohnt ist. Allein um meinen Stundenplan erstellen zu können brauchte ich mehrere Wochen, da ich keinen Zugang zum ENT (das Pendant zum Portal2) hatte. Die Kurse hingen nach einigen Tagen in den Fluren vorm bureau international aus. Dort konnte man sich alle Kurse zusammenstellen, an denen man interessiert ist. Eine vorherige Anmeldung ist nicht nötig. Sonst ist der Unterrichtstyp sehr frontal, PP, Handouts oder Gruppenarbeiten sind da eher Seltenheit. Die Französischen Studenten haben einfach immer alles Wort für Wort mitgeschrieben.",355
343,2,"Das Studium an der ESSEC ist anders als an der Uni Mannheim in der Hinsicht, dass es mehr Gruppenarbeiten und Arbeit unter dem Semester gibt, es ist jedoch nicht anspruchsvoller. Die Professoren kommen häufig aus der Praxis und haben verschiedene (kulturelle) Hintergründe, was eine willkommene Abwechslung zu Mannheim ist. Offiziell gibt es eine Anwesenheitspflicht, wobei die verschiedenen Professoren diese unterschiedlich streng verfolgen.",289
389,2,"Die USC hat ein vielfältiges Kursangebot. Deshalb fällt es einem bei der vorläufigen Kurswahl im Frühjahr sowie bei der finalen Kurswahl vor Ort nicht schwer, die passenden Kurse zu finden.  Die Kurse sind im Allgemeinen kleiner (20-60 Studenten) und auch einfacher als an der Uni Mannheim. Folglich ist es nicht schwierig, mit regelmäßigem Aufwand sehr gute Noten zu erzielen. Man hat viele kleinere Assignments, Quiz und Midterm-Klausuren während des Semesters, sodass die finale Klausur nur einen kleinen Teil der Note ausmacht. Außerdem besteht Anwesenheitspflicht. Dadurch ist der Arbeitsaufwand während des Semesters ein bisschen höher, am Ende aber deutlich stressfreier als in Mannheim.",327
263,2,"Auch wenn die Liste mit Kursen, die man an der RU belegen kann, auf den ersten Blick ganz atttraktiv aussieht (zumindest für Psychologiestudierende nach Variante I), konnte ich mir weniger Kurse anrechnen lassen als gedacht. Dennoch gibt es einige Fächer, die ich mir anrechnen lassen konnte – gerade mit BWL als Nebenfach und A&O- sowie Konsumentenpsychologie war ca. die Hälfte der im 5. Semester vorgesehenen Kurse möglich. Besonders gefallen hat mir die Anwendungsorientierung der Lehre dort. Die Dozent/innen haben großen Wert darauf gelegt, die praktische Relevanz der Forschung deutlich zu machen und den Unterricht sehr interaktiv gestaltet. Insgesamt sind die Kursinhalte auch besser strukturiert als in Mannheim und der Fokus liegt weniger darauf, sich selbst Paper zu erarbeiten oder auf der Methodik von Studien und selbst Transferleistungen zu erbringen, sondern auf den inhaltlichen Erkenntnissen und deren Anwendung in der Praxis. Das spiegelt sich auch im Prüfungsformat wieder. Da ich das Semester kriegsbedingt ausschließlich online gemacht habe, gab es keine Klausuren, sondern Hausarbeiten, die einzeln oder in Gruppen zu erbringen waren. Insgesamt ist das Niveau vergleichbar mit Mannheim. Wem Methodenlehre weniger liegt, wird allerdings seine Freude an den Kursen der RU haben. Die RU bietet außerdem eine Reihe spannende Kurse zur Geschichte Israels, zu Terrorismus, Diplomatie und Politik an, da sie dort eine Fakultät für Terrorismusabwehr haben. Anlässlich des Krieges wurde für alle Auslandsstudierende zwei Wochen lang Sonderveranstaltungen mit entsprechenden Themen angeboten, die ich sehr spannend fand. Insgesamt hat es mein Workload also zugelassen, Kurse, die über Psychologie hinaus gingen, zu belegen. Die Semesterzeiten waren – ebenfalls kriegsbedingt -  um einen Monat verschoben, wodurch das Semester erst Mitte November begonnen hatte und die letzten Hausarbeiten bis Ende März abzugeben waren. Das Englischniveau in den Kursen ist dem C1-Level angemessen. Es eignet sich sehr gut, um seine Englischkenntnisse zu verbessern, ohne dass man das Gefühl hatte, sich hinter den Sprachfähigkeiten seiner Kommiliton/innen verstecken zu müssen.",226
979,2,"Das Studium an der CBS ist auf einem vergleichbaren Niveau. Allerdings ist es deutlich Projekt- und Anwendungs-orientierter als in Mannheim. Die meisten Kurse haben ein home-assignment als Examen, welches in der Prüfungsphase eigenständig innerhalb von 2 bis 3 Tagen erarbeitet werden muss. _x000D_
Die Lern- und Arbeitsatmosphäre sind sehr angenehm. Für Studenten des Departments of Digitalization steht speziell das BitLab als zusätzliche Learningumgebung mit Smartboards und Gruppenarbeitsplätzen zur Verfügung._x000D_
_x000D_
Im Rahmen des Double Degree Programms muss die Masterarbeit an der CBS geschrieben werden. Es empfiehlt sich frühzeitig Gedanken zu machen. Da die meisten CBS Studenten zu diesem Zeitpunkt Wahlkurse der Auslandssemester unternehmen kann es schwierig sein einen Partner für die Thesis zu finden. Es ist üblich die Thesis zu zweit zu schreiben. Jedoch kann man auf Antrag auch allein schreiben. Eine empfehlenswerte Möglichkeit ist es die Thesis gemeinsam mit einem anderen Double Degree Studenten aus Mannheim zu schreiben.",816
1124,1,"Ich wusste, bevor ich nach Alabama gegangen bin, dass das Studieren anders wird — aber dass es sich so sehr von Mannheim unterscheidet, hätte ich nicht erwartet. Jeder Kurs wird mehrmals pro Woche unterrichtet. Das heißt, in Kurs A muss man beispielsweise montags, mittwochs und freitags für jeweils 50 Minuten gehen, während Kurs B dienstags und donnerstags für jeweils 75 Minuten stattfindet. Anfangs war das noch sehr ungewohnt, aber man findet sich schnell zurecht. Im Nachhinein finde ich es zudem sehr sinnvoll, da man das Gelernte auf diese Weise schneller und besser im Gedächtnis abspeichert, als wenn man nur einmal pro Woche eine Vorlesung hat. 
Ein weiterer Unterschied (meiner Meinung nach der größte) ist, dass man sich während des Studierens wieder wie ein Schüler fühlt: Es gibt Hausaufgaben (mehrere pro Woche, in jedem Kurs), viele deadlines, die einzuhalten sind, mehrere große Assignments (die einer kleinen Hausarbeit gleichen) und mehrere Klausuren im Semester. Dabei wird einem mehr als einmal gesagt, was genau zu tun ist, wann es abgegeben werden muss, was (nicht) gemacht werden darf etc. Selbstständigkeit wird dort nicht wirklich großgeschrieben, da man alles vorgekaut bekommt und an die Hand genommen wird — einen Kurs nicht zu bestehen oder eine Deadline zu verpassen erscheint unmöglich. 
Ende Dezember finden die midterms statt, Anfang Dezember schließlich die finals. Meine Professoren haben in jedem Kurs (mehr oder weniger genau) gesagt, welcher Stoff abgefragt wird und wie die Klausuren aufgebaut sein werden. Oft haben wir einen sogenannten studyguide bekommen: eine Zusammenfassung der Dozenten, die Klausurfragen und teilweise Antworten beinhaltet. Auf diese Art war es ziemlich leicht, sich auf die Prüfungen vorzubereiten — obwohl es sehr viel zu lernen war.  Während des Semesters hatte ich deutlich mehr zu tun als in Mannheim, aber dafür ist die bei uns in Deutschland gefürchtete Klausurenphase am Semesterende nicht allzu stressig, weil man sich die ganze Zeit schon intensiv mit dem Stoff befasst hat/befassen musste. Das wichtigste ist, am Ball zu bleiben und die Hausaufgaben/das Lernen/Assignments… nicht aufzuschieben — sonst kann es einem schonmal über den Kopf wachsen. Obwohl ich mit meinem Zeitmanagement zufrieden war, hatte ich schon auch ab und zu stressige Phasen. Ich hatte insgesamt vier Kurse und kannte Leute, die fünf oder sogar sechs belegt haben — das ist selbstverständlich noch viel mehr Arbeit. Mir haben die vier Kurse voll und ganz gereicht (ist auch die Mindestanzahl an zu belegenden Kursen).",938
